replication_prefix,candidate_index,moment,effect,effect_estimate,paired_mcse,analytic_mcse,replication_index_mcse,relative_disagreement,agreement_pass,snr,sign,prefix_32_estimate,prefix_32_sign,prefix_sign_stable,dominant_event,dominant_event_share,effective_event_count,analytic_convergence_slope,replication_index_convergence_slope,audit_classification,event_count,replication_count
16,42,initial_gap_q4_q1_burden_contrast,AC,0.0016447548686170494,0.0011235691630787747,0.0011235691630787747,0.0011235674038699811,1.5657325346955521e-06,True,1.4638661532060344,1,0.0016447548686170494,1,True,calibration__20210206T010000Z,0.99999999974259102,1.000000000514818,-0.59124022595698122,-0.58148372923998182,gate_pass,74,16
16,42,initial_gap_q4_q1_burden_contrast,B,-0.032242009370742675,0.040183006068525949,0.028421813698153182,0.040183006068525949,0.29269070487946719,False,0.8023792275709507,-1,-0.032242009370742675,-1,True,calibration__20210314T050000Z,0.056259846959403247,22.558878807547604,-0.47967803233443607,-0.62121010317206005,gate_pass,74,16
16,42,initial_gap_q4_q1_burden_contrast,BC,-0.0016447188155934772,0.0011235709222848142,0.0011235691630787747,0.0011235709222848142,1.565727631990809e-06,True,1.4638317732973132,-1,-0.0016447188155934772,-1,True,calibration__20210206T010000Z,0.99999999974259102,1.000000000514818,-0.59124022595698122,-0.5971978104055079,gate_pass,74,16
16,42,initial_gap_q4_q1_burden_contrast,C,-0.0016447548686170494,0.0011235691630787747,0.0011235691630787747,0.0011235674038699811,1.5657325346955521e-06,True,1.4638661532060344,-1,-0.0016447548686170494,-1,True,calibration__20210206T010000Z,0.99999999974259102,1.000000000514818,-0.59124022595698122,-0.58148372923998182,gate_pass,74,16
16,42,maximum_downside_deviation_mean,A,-0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0,True,1,-1,-0.00010451858108108108,-1,True,calibration__20210317T020000Z,1,1,-0.37488160698099715,-0.33057996358356717,gate_pass,74,16
16,42,maximum_downside_deviation_mean,AB,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0,True,1,1,0.00010451858108108108,1,True,calibration__20210317T020000Z,1,1,-0.37488160698099715,-0.33057996358356717,gate_pass,74,16
16,42,maximum_downside_deviation_mean,ABC,-0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0,True,1,-1,-0.00010451858108108108,-1,True,calibration__20210317T020000Z,1,1,-0.37488160698099715,-0.33057996358356717,gate_pass,74,16
16,42,maximum_downside_deviation_mean,AC,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0,True,1,1,0.00010451858108108108,1,True,calibration__20210317T020000Z,1,1,-0.37488160698099715,-0.33057996358356717,gate_pass,74,16
16,42,maximum_downside_deviation_mean,B,-0.33707242398648651,0.0021206371080515025,0.0020178673895412998,0.0021206371080515025,0.048461718471308944,True,158.94865873407147,-1,-0.33707242398648651,-1,True,calibration__20201119T090000Z,0.15739581470219996,12.487643300600789,-0.45990735744153699,-0.49838173536390873,gate_pass,74,16
16,42,maximum_downside_deviation_mean,BC,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0,True,1,1,0.00010451858108108108,1,True,calibration__20210317T020000Z,1,1,-0.18308271358193906,-0.16970789980427003,gate_pass,74,16
16,42,maximum_downside_deviation_mean,C,-0.00010451858108107283,0.00010451858108108108,0.00010451858108108108,0.00010451858108108108,0,True,0.99999999999992106,-1,-0.00010451858108107283,-1,True,calibration__20210317T020000Z,1,1,-0.18308271358193906,-0.16970789980427003,gate_pass,74,16
16,42,recovery_completion_hours_mean,A,-1.0346283783783783,0.17754957402713459,0.17754957402713459,0.14905519370363041,0.16048689769962182,False,5.8272647740639352,-1,-1.0346283783783783,-1,True,calibration__20210317T020000Z,0.70493122042727296,1.7934042541725272,-0.40955334032278456,-0.30606526936382134,gate_pass,74,16
16,42,recovery_completion_hours_mean,AB,-0.74366554054054057,0.19885300700432354,0.17156635246066795,0.19885300700432354,0.13722022590818708,True,3.7397751824007948,-1,-0.74366554054054057,-1,True,calibration__20210317T020000Z,0.68399184269932489,1.8607003732180132,-0.39667193961115155,-0.43302381896275843,gate_pass,74,16
16,42,recovery_completion_hours_mean,ABC,0.74366554054054057,0.19885300700432354,0.17156635246066795,0.19885300700432354,0.13722022590818708,True,3.7397751824007948,1,0.74366554054054057,1,True,calibration__20210317T020000Z,0.68399184269932489,1.8607003732180132,-0.39667193961115155,-0.43302381896275843,gate_pass,74,16
16,42,recovery_completion_hours_mean,AC,1.0346283783783783,0.17754957402713459,0.17754957402713459,0.14905519370363041,0.16048689769962182,False,5.8272647740639352,1,1.0346283783783783,1,True,calibration__20210317T020000Z,0.70493122042727296,1.7934042541725272,-0.40955334032278456,-0.30606526936382134,gate_pass,74,16
16,42,recovery_completion_hours_mean,B,-461.12119932432432,2.9670265327664289,2.825558653294725,2.9670265327664289,0.047680018331282173,True,155.41525976661188,-1,-461.12119932432432,-1,True,calibration__20201119T090000Z,0.15824462995283539,12.457839556562467,-0.4611134080317949,-0.50046656525655242,gate_pass,74,16
16,42,recovery_completion_hours_mean,BC,-0.95228040540540537,0.19336036694840536,0.17521287386049467,0.19336036694840536,0.093853220152157746,True,4.9248996598124153,-1,-0.95228040540540537,-1,True,calibration__20210317T020000Z,0.65581769829458114,1.9418509709955423,-0.27190353131666273,-0.31927669961852378,gate_pass,74,16
16,42,recovery_completion_hours_mean,C,-1.2432432432432432,0.1829330281461104,0.18107564470964177,0.1829330281461104,0.010153352050703052,True,6.7961660933653416,-1,-1.2432432432432432,-1,True,calibration__20210317T020000Z,0.67774439459932201,1.8735595855124896,-0.28135544305581156,-0.26274692343974371,gate_pass,74,16
16,94,failed_recovery_attempts_mean,A,0.00084459459459459464,0.0005922208324313803,0.0005922208324313803,0.00057696794853376125,0.025755399105090372,True,1.4261480656245853,1,0.00084459459459459464,1,True,calibration__20200317T160000Z,0.39830508474576276,3.4792603698150923,-0.50899526315866139,-0.43072459373125893,gate_pass,74,16
16,94,failed_recovery_attempts_mean,AB,-0.00084459459459459464,0.0005922208324313803,0.0005922208324313803,0.00057696794853376125,0.025755399105090372,True,1.4261480656245853,-1,-0.00084459459459459464,-1,True,calibration__20200317T160000Z,0.39830508474576276,3.4792603698150923,-0.50899526315866139,-0.43072459373125893,gate_pass,74,16
16,94,failed_recovery_attempts_mean,ABC,0.00084459459459459464,0.0005922208324313803,0.0005922208324313803,0.00057696794853376125,0.025755399105090372,True,1.4261480656245853,1,0.00084459459459459464,1,True,calibration__20200317T160000Z,0.39830508474576276,3.4792603698150923,-0.50899526315866139,-0.43072459373125893,gate_pass,74,16
16,94,failed_recovery_attempts_mean,AC,-0.00084459459459459464,0.0005922208324313803,0.0005922208324313803,0.00057696794853376125,0.025755399105090372,True,1.4261480656245853,-1,-0.00084459459459459464,-1,True,calibration__20200317T160000Z,0.39830508474576276,3.4792603698150923,-0.50899526315866139,-0.43072459373125893,gate_pass,74,16
16,94,failed_recovery_attempts_mean,B,-0.22635135135135134,0.010683370473541821,0.01056896892205475,0.010683370473541821,0.010708376328462587,True,21.187260323128143,-1,-0.22635135135135134,-1,True,calibration__20210421T210000Z,0.037039008035761802,45.676762959749603,-0.50221089467383906,-0.51155499550678485,gate_pass,74,16
16,94,failed_recovery_attempts_mean,BC,-0.00084459459459459464,0.0005922208324313803,0.0005922208324313803,0.00057696794853376125,0.025755399105090372,True,1.4261480656245853,-1,-0.00084459459459459464,-1,True,calibration__20200317T160000Z,0.39830508474576276,3.4792603698150923,-0.4690796229748736,-0.38755909520928022,gate_pass,74,16
16,94,failed_recovery_attempts_mean,C,0.00084459459459459464,0.0005922208324313803,0.0005922208324313803,0.00057696794853376125,0.025755399105090372,True,1.4261480656245853,1,0.00084459459459459464,1,True,calibration__20200317T160000Z,0.39830508474576276,3.4792603698150923,-0.4690796229748736,-0.38755909520928022,gate_pass,74,16
16,94,first_six_hour_burden_mean,A,-0.001259349430465565,0.00044036059291557508,0.00044036059291557508,0.00037141088322650785,0.15657556738344686,False,2.8598140949160831,-1,-0.001259349430465565,-1,True,calibration__20210206T010000Z,0.42916716695344337,3.2372817042875548,-0.48453683405768588,-0.43649041258702553,gate_pass,74,16
16,94,first_six_hour_burden_mean,AB,0.00041475483587097008,0.00044036059291557508,0.00044036059291557508,0.00043958301666244558,0.0017657716554091876,True,0.94185275100328048,1,0.00041475483587097008,1,True,calibration__20210206T010000Z,0.42916716695344337,3.2372817042875548,-0.48453683405768588,-0.47827547156819383,gate_pass,74,16
16,94,first_six_hour_burden_mean,ABC,-0.00041475483587097008,0.00044036059291557508,0.00044036059291557508,0.00043958301666244558,0.0017657716554091876,True,0.94185275100328048,-1,-0.00041475483587097008,-1,True,calibration__20210206T010000Z,0.42916716695344337,3.2372817042875548,-0.48453683405768588,-0.47827547156819383,gate_pass,74,16
16,94,first_six_hour_burden_mean,AC,0.001259349430465565,0.00044036059291557508,0.00044036059291557508,0.00037141088322650785,0.15657556738344686,False,2.8598140949160831,1,0.001259349430465565,1,True,calibration__20210206T010000Z,0.42916716695344337,3.2372817042875548,-0.48453683405768588,-0.43649041258702553,gate_pass,74,16
16,94,first_six_hour_burden_mean,B,-0.43015100537356371,0.015138690013255509,0.010335952648726464,0.015138690013255509,0.31724920454304473,False,28.414017659184609,-1,-0.43015100537356371,-1,True,calibration__20210409T070000Z,0.02848946462507513,46.458514942543509,-0.48435012507722075,-0.66409797533759052,gate_pass,74,16
16,94,first_six_hour_burden_mean,BC,0.00041475483587097008,0.00044036059291557508,0.00044036059291557508,0.00043958301666244558,0.0017657716554091876,True,0.94185275100328048,1,0.00041475483587097008,1,True,calibration__20210206T010000Z,0.42916716695344337,3.2372817042875548,-0.48275056903793334,-0.47138575166822871,gate_pass,74,16
16,94,first_six_hour_burden_mean,C,-0.001259349430465565,0.00044036059291557508,0.00044036059291557508,0.00037141088322650785,0.15657556738344686,False,2.8598140949160831,-1,-0.001259349430465565,-1,True,calibration__20210206T010000Z,0.42916716695344337,3.2372817042875548,-0.48275056903793334,-0.42991871005388038,gate_pass,74,16
16,94,initial_gap_q4_q1_burden_contrast,A,-0.0016447368588891175,0.0011235691629341664,0.0011235691629341664,0.0011235691612962301,1.4577974978244657e-09,True,1.4638501243607804,-1,-0.0016447368588891175,-1,True,calibration__20210206T010000Z,0.99999999999999978,1.0000000000000004,-0.61506594646267632,-0.6080250705092517,gate_pass,74,16
16,94,initial_gap_q4_q1_burden_contrast,AB,-0.0016447368253214086,0.001123569164572103,0.0011235691629341664,0.001123569164572103,1.4577976886918028e-09,True,1.4638500923508218,-1,-0.0016447368253214086,-1,True,calibration__20210206T010000Z,0.99999999999999978,1.0000000000000004,-0.61506594646267632,-0.61843979448706254,gate_pass,74,16
16,94,initial_gap_q4_q1_burden_contrast,ABC,0.0016447368253214086,0.001123569164572103,0.0011235691629341664,0.001123569164572103,1.4577976886918028e-09,True,1.4638500923508218,1,0.0016447368253214086,1,True,calibration__20210206T010000Z,0.99999999999999978,1.0000000000000004,-0.61506594646267632,-0.61843979448706254,gate_pass,74,16
16,94,initial_gap_q4_q1_burden_contrast,AC,0.0016447368588891175,0.0011235691629341664,0.0011235691629341664,0.0011235691612962301,1.4577974978244657e-09,True,1.4638501243607804,1,0.0016447368588891175,1,True,calibration__20210206T010000Z,0.99999999999999978,1.0000000000000004,-0.61506594646267632,-0.6080250705092517,gate_pass,74,16
16,94,initial_gap_q4_q1_burden_contrast,B,-0.052176037441660217,0.038098517772685185,0.0283706659568305,0.038098517772685185,0.25533412805967715,False,1.3695030802239749,-1,-0.052176037441660217,-1,True,calibration__20210314T050000Z,0.056462884702388895,23.017692190423144,-0.47156142937250245,-0.57643093241320653,gate_pass,74,16
16,94,initial_gap_q4_q1_burden_contrast,BC,-0.0016447368253214086,0.001123569164572103,0.0011235691629341664,0.001123569164572103,1.4577976886918028e-09,True,1.4638500923508218,-1,-0.0016447368253214086,-1,True,calibration__20210206T010000Z,0.99999999999999978,1.0000000000000004,-0.61506594646267632,-0.61843979448706254,gate_pass,74,16
16,94,initial_gap_q4_q1_burden_contrast,C,-0.0016447368588891175,0.0011235691629341664,0.0011235691629341664,0.0011235691612962301,1.4577974978244657e-09,True,1.4638501243607804,-1,-0.0016447368588891175,-1,True,calibration__20210206T010000Z,0.99999999999999978,1.0000000000000004,-0.61506594646267632,-0.6080250705092517,gate_pass,74,16
16,94,maximum_downside_deviation_mean,A,-0.00052259290540540538,0.00021419935089315884,0.00021419935089315884,0.00020013784558251156,0.065646815697686489,True,2.4397501823713328,-1,-0.00052259290540540538,-1,True,calibration__20210206T010000Z,0.76190476190476197,1.569395017793594,-0.5516499122042462,-0.56135601018183856,gate_pass,74,16
16,94,maximum_downside_deviation_mean,AB,-0.00031355574324324324,0.00022739297836936814,0.00021419935089315884,0.00022739297836936814,0.058021261565861106,True,1.3789156793307651,-1,-0.00031355574324324324,-1,True,calibration__20210206T010000Z,0.76190476190476197,1.569395017793594,-0.5516499122042462,-0.55712214487761169,gate_pass,74,16
16,94,maximum_downside_deviation_mean,ABC,0.00031355574324324324,0.00022739297836936814,0.00021419935089315884,0.00022739297836936814,0.058021261565861106,True,1.3789156793307651,1,0.00031355574324324324,1,True,calibration__20210206T010000Z,0.76190476190476197,1.569395017793594,-0.5516499122042462,-0.55712214487761169,gate_pass,74,16
16,94,maximum_downside_deviation_mean,AC,0.00052259290540540538,0.00021419935089315884,0.00021419935089315884,0.00020013784558251156,0.065646815697686489,True,2.4397501823713328,1,0.00052259290540540538,1,True,calibration__20210206T010000Z,0.76190476190476197,1.569395017793594,-0.5516499122042462,-0.56135601018183856,gate_pass,74,16
16,94,maximum_downside_deviation_mean,B,-0.34250739020270277,0.0022705644394866898,0.0020943743349651827,0.0022705644394866898,0.077597491380310094,True,150.84680454175262,-1,-0.34250739020270277,-1,True,calibration__20201119T090000Z,0.14610659139963472,12.785594528877313,-0.45878914401430182,-0.48332626541068585,gate_pass,74,16
16,94,maximum_downside_deviation_mean,BC,-0.00031355574324324324,0.00022739297836936814,0.00021419935089315884,0.00022739297836936814,0.058021261565861106,True,1.3789156793307651,-1,-0.00031355574324324324,-1,True,calibration__20210206T010000Z,0.76190476190476197,1.569395017793594,-0.46082667564183527,-0.50562104164881805,gate_pass,74,16
16,94,maximum_downside_deviation_mean,C,-0.00052259290540539747,0.00021419935089315878,0.00021419935089315878,0.00020013784558251151,0.065646815697686503,True,2.4397501823712964,-1,-0.00052259290540539747,-1,True,calibration__20210206T010000Z,0.76190476190476175,1.5693950177935949,-0.46082667564183527,-0.43599771441927371,gate_pass,74,16
16,94,recovery_completion_hours_mean,A,-1.6211993243243243,0.31505031294946279,0.31505031294946279,0.31123921999450704,0.012096775652360893,True,5.1458426089053937,-1,-1.6211993243243243,-1,True,calibration__20210206T010000Z,0.69428274099563347,1.8756811139117417,-0.53464917257614142,-0.56685661882703475,gate_pass,74,16
16,94,recovery_completion_hours_mean,AB,-1.3310810810810811,0.33469540771928857,0.31508919835430427,0.33469540771928857,0.058579260165494036,True,3.9769923649429582,-1,-1.3310810810810811,-1,True,calibration__20210206T010000Z,0.69411138761563884,1.876238544867479,-0.53578064095660205,-0.5410227435311894,gate_pass,74,16
16,94,recovery_completion_hours_mean,ABC,1.3310810810810811,0.33469540771928857,0.31508919835430427,0.33469540771928857,0.058579260165494036,True,3.9769923649429582,1,1.3310810810810811,1,True,calibration__20210206T010000Z,0.69411138761563884,1.876238544867479,-0.53578064095660205,-0.5410227435311894,gate_pass,74,16
16,94,recovery_completion_hours_mean,AC,1.6211993243243243,0.31505031294946279,0.31505031294946279,0.31123921999450704,0.012096775652360893,True,5.1458426089053937,1,1.6211993243243243,1,True,calibration__20210206T010000Z,0.69428274099563347,1.8756811139117417,-0.53464917257614142,-0.56685661882703475,gate_pass,74,16
16,94,recovery_completion_hours_mean,B,-468.76013513513516,3.1650238564648636,2.9313618394431376,3.1650238564648636,0.073826305145994101,True,148.10635129262857,-1,-468.76013513513516,-1,True,calibration__20201119T090000Z,0.14702756850166759,12.752332037334273,-0.45997289772737532,-0.48378367642445924,gate_pass,74,16
16,94,recovery_completion_hours_mean,BC,-1.5396959459459461,0.34316153118239073,0.31708948388326219,0.34316153118239073,0.075976019833269778,True,4.4867964676599952,-1,-1.5396959459459461,-1,True,calibration__20210206T010000Z,0.68538172757628291,1.9171486841235321,-0.46351914179264442,-0.51783136551116971,gate_pass,74,16
16,94,recovery_completion_hours_mean,C,-1.8298141891891893,0.31705084380797649,0.31705084380797649,0.30747185592069248,0.030212781559684387,True,5.7713588369991085,-1,-1.8298141891891893,-1,True,calibration__20210206T010000Z,0.68554879740668762,1.9165895925555254,-0.4598894190471654,-0.44247920754830095,gate_pass,74,16
16,97,failed_recovery_attempts_mean,A,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0,True,1,1,0.00021114864864864866,1,True,calibration__20200511T090000Z,1,1,-0.60234370287673489,-0.60369413979028341,gate_pass,74,16
16,97,failed_recovery_attempts_mean,AB,-0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0,True,1,-1,-0.00021114864864864866,-1,True,calibration__20200511T090000Z,1,1,-0.60234370287673489,-0.60369413979028341,gate_pass,74,16
16,97,failed_recovery_attempts_mean,ABC,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0,True,1,1,0.00021114864864864866,1,True,calibration__20200511T090000Z,1,1,-0.60234370287673489,-0.60369413979028341,gate_pass,74,16
16,97,failed_recovery_attempts_mean,AC,-0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0,True,1,-1,-0.00021114864864864866,-1,True,calibration__20200511T090000Z,1,1,-0.60234370287673489,-0.60369413979028341,gate_pass,74,16
16,97,failed_recovery_attempts_mean,B,-0.25316722972972971,0.01111733227048892,0.010610648536329762,0.01111733227048892,0.04557601786393984,True,22.772300365777937,-1,-0.25316722972972971,-1,True,calibration__20210302T170000Z,0.03674859420787243,45.464052923171039,-0.48739099940966901,-0.50888600311448495,gate_pass,74,16
16,97,failed_recovery_attempts_mean,BC,-0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0,True,1,-1,-0.00021114864864864866,-1,True,calibration__20200511T090000Z,1,1,-0.60234370287673489,-0.60369413979028341,gate_pass,74,16
16,97,failed_recovery_attempts_mean,C,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0.00021114864864864866,0,True,1,1,0.00021114864864864866,1,True,calibration__20200511T090000Z,1,1,-0.60234370287673489,-0.60369413979028341,gate_pass,74,16
16,97,first_six_hour_burden_mean,A,-4.9799977389953032e-05,1.9640963707433829e-05,1.9640963707433829e-05,1.7351931281098923e-05,0.11654379390093471,True,2.5355159824008249,-1,-4.9799977389953032e-05,-1,True,calibration__20200511T090000Z,0.64600487690572461,2.0092948267562165,0.24200702990203701,0.28484414241110456,gate_pass,74,16
16,97,first_six_hour_burden_mean,AB,4.9799977389953032e-05,1.9640963707433829e-05,1.9640963707433829e-05,1.7351931281098923e-05,0.11654379390093471,True,2.5355159824008249,1,4.9799977389953032e-05,1,True,calibration__20200511T090000Z,0.64600487690572461,2.0092948267562165,0.24200702990203701,0.28484414241110456,gate_pass,74,16
16,97,first_six_hour_burden_mean,ABC,-4.9799977389953005e-05,1.9640963707433829e-05,1.9640963707433829e-05,1.7351931281098926e-05,0.11654379390093454,True,2.5355159824008235,-1,-4.9799977389953005e-05,-1,True,calibration__20200511T090000Z,0.64600487690572461,2.0092948267562165,0.24200702990203701,0.28484414241110456,gate_pass,74,16
16,97,first_six_hour_burden_mean,AC,4.9799977389953032e-05,1.9640963707433829e-05,1.9640963707433829e-05,1.7351931281098923e-05,0.11654379390093471,True,2.5355159824008249,1,4.9799977389953032e-05,1,True,calibration__20200511T090000Z,0.64600487690572461,2.0092948267562165,0.24200702990203701,0.28484414241110456,gate_pass,74,16
