contrast_order,contrast_type,anchor,family,metric,left_delay,right_delay,contrast_label,direction_multiplier,operationality,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share,discordant_positive,discordant_negative,classification
541,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_safe_vault_hours,0,2,delay_2_minus_0,1,operational,128,5.0234375,1.2904605726772889,2.494134777552514,7.552740222447486,0.0,0.0,0.0,0.5,16.299999999999997,33.29999999999998,0.25,32,0,
542,response_shape_classification,stable_supported__joint_crypto_stable_stress,,false_safe_vault_hours,0,2,delay_2_minus_0,1,operational,128,5.0234375,1.2904605726772889,2.494134777552514,7.552740222447486,0.0,0.0,0.0,0.5,16.299999999999997,33.29999999999998,0.25,32,0,monotonic_deterioration
543,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_safe_debt_hours,0,1,delay_1_minus_0,1,operational,128,17455.280336465883,6400.918552655968,4909.479973260186,30001.08069967158,0.0,0.0,0.0,121.94480604067365,11646.017723381081,65643.17756853867,0.25,32,0,
544,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_safe_debt_hours,0,1,delay_1_minus_0,1,operational,128,17455.280336465883,6400.918552655968,4909.479973260186,30001.08069967158,0.0,0.0,0.0,121.94480604067365,11646.017723381081,65643.17756853867,0.25,32,0,
545,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_safe_debt_hours,1,2,delay_2_minus_1,1,operational,128,14739.030079500264,6601.248462315567,1800.5830933617526,27677.477065638777,0.0,0.0,0.0,77.46585135736171,8726.007607172683,46794.702739667744,0.25,32,0,
546,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_safe_debt_hours,1,2,delay_2_minus_1,1,operational,128,14739.030079500264,6601.248462315567,1800.5830933617526,27677.477065638777,0.0,0.0,0.0,77.46585135736171,8726.007607172683,46794.702739667744,0.25,32,0,
547,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_safe_debt_hours,0,2,delay_2_minus_0,1,operational,128,32194.310415966153,12582.003995337058,7533.58258510552,56855.038246826785,0.0,0.0,0.0,201.5997507760695,20372.025330553763,124240.00270017234,0.25,32,0,
548,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_safe_debt_hours,0,2,delay_2_minus_0,1,operational,128,32194.310415966153,12582.003995337058,7533.58258510552,56855.038246826785,0.0,0.0,0.0,201.5997507760695,20372.025330553763,124240.00270017234,0.25,32,0,
549,response_shape_classification,stable_supported__joint_crypto_stable_stress,,false_safe_debt_hours,0,2,delay_2_minus_0,1,operational,128,32194.310415966153,12582.003995337058,7533.58258510552,56855.038246826785,0.0,0.0,0.0,201.5997507760695,20372.025330553763,124240.00270017234,0.25,32,0,monotonic_deterioration
550,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,peak_false_safe_debt,0,1,delay_1_minus_0,1,operational,128,11551.067884737782,4478.195228582305,2773.8052367164637,20328.3305327591,0.0,0.0,0.0,77.46585135736173,5161.134761669703,43380.65830838091,0.25,32,0,
551,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,peak_false_safe_debt,0,1,delay_1_minus_0,1,operational,128,11551.067884737782,4478.195228582305,2773.8052367164637,20328.3305327591,0.0,0.0,0.0,77.46585135736173,5161.134761669703,43380.65830838091,0.25,32,0,
552,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,peak_false_safe_debt,1,2,delay_2_minus_1,1,operational,128,404.32674168792715,186.3573861114112,39.066264909561255,769.587218466293,0.0,0.0,0.0,0.0,84.7582357695332,1410.9090236792679,0.109375,14,0,
553,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,peak_false_safe_debt,1,2,delay_2_minus_1,1,operational,128,404.32674168792715,186.3573861114112,39.066264909561255,769.587218466293,0.0,0.0,0.0,0.0,84.7582357695332,1410.9090236792679,0.109375,14,0,
554,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,peak_false_safe_debt,0,2,delay_2_minus_0,1,operational,128,11955.394626425707,4627.224441388045,2886.0347213051373,21024.754531546278,0.0,0.0,0.0,77.46585135736173,5314.674412028154,44505.77357493758,0.25,32,0,
555,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,peak_false_safe_debt,0,2,delay_2_minus_0,1,operational,128,11955.394626425707,4627.224441388045,2886.0347213051373,21024.754531546278,0.0,0.0,0.0,77.46585135736173,5314.674412028154,44505.77357493758,0.25,32,0,
556,response_shape_classification,stable_supported__joint_crypto_stable_stress,,peak_false_safe_debt,0,2,delay_2_minus_0,1,operational,128,11955.394626425707,4627.224441388045,2886.0347213051373,21024.754531546278,0.0,0.0,0.0,77.46585135736173,5314.674412028154,44505.77357493758,0.25,32,0,monotonic_deterioration
557,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_unsafe_vault_hours,0,1,delay_1_minus_0,1,operational,128,1.4609375,0.47951418263404355,0.5210897020372747,2.4007852979627256,0.0,0.0,0.0,0.0,4.299999999999997,7.0,0.1796875,23,0,
558,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_unsafe_vault_hours,0,1,delay_1_minus_0,1,operational,128,1.4609375,0.47951418263404355,0.5210897020372747,2.4007852979627256,0.0,0.0,0.0,0.0,4.299999999999997,7.0,0.1796875,23,0,
559,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_unsafe_vault_hours,1,2,delay_2_minus_1,1,operational,128,1.0703125,0.33149617463551867,0.42057999771438337,1.7200450022856166,0.0,0.0,0.0,0.0,2.0,6.0,0.1796875,23,1,
560,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_unsafe_vault_hours,1,2,delay_2_minus_1,1,operational,128,1.0703125,0.33149617463551867,0.42057999771438337,1.7200450022856166,0.0,0.0,0.0,0.0,2.0,6.0,0.1796875,23,1,
561,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_unsafe_vault_hours,0,2,delay_2_minus_0,1,operational,128,2.53125,0.7993089950617434,0.964604369678983,4.097895630321017,0.0,0.0,0.0,0.0,7.0,13.299999999999983,0.203125,26,0,
562,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_unsafe_vault_hours,0,2,delay_2_minus_0,1,operational,128,2.53125,0.7993089950617434,0.964604369678983,4.097895630321017,0.0,0.0,0.0,0.0,7.0,13.299999999999983,0.203125,26,0,
563,response_shape_classification,stable_supported__joint_crypto_stable_stress,,false_unsafe_vault_hours,0,2,delay_2_minus_0,1,operational,128,2.53125,0.7993089950617434,0.964604369678983,4.097895630321017,0.0,0.0,0.0,0.0,7.0,13.299999999999983,0.203125,26,0,monotonic_deterioration
564,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_unsafe_debt_hours,0,1,delay_1_minus_0,1,operational,128,7495.303142325063,3779.368422448536,87.74103432593256,14902.865250324194,0.0,0.0,0.0,0.0,3671.8640181359046,5843.905437220738,0.1796875,23,0,
565,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_unsafe_debt_hours,0,1,delay_1_minus_0,1,operational,128,7495.303142325063,3779.368422448536,87.74103432593256,14902.865250324194,0.0,0.0,0.0,0.0,3671.8640181359046,5843.905437220738,0.1796875,23,0,
566,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_unsafe_debt_hours,1,2,delay_2_minus_1,1,operational,128,8088.372678760674,5029.2562463264885,-1768.9695640392438,17945.71492156059,0.0,0.0,0.0,0.0,1838.267808407158,4609.637005508157,0.1796875,23,1,
567,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_unsafe_debt_hours,1,2,delay_2_minus_1,1,operational,128,8088.372678760674,5029.2562463264885,-1768.9695640392438,17945.71492156059,0.0,0.0,0.0,0.0,1838.267808407158,4609.637005508157,0.1796875,23,1,
568,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,false_unsafe_debt_hours,0,2,delay_2_minus_0,1,operational,128,15583.675821085737,7552.446621233444,780.8804434681879,30386.471198703286,0.0,0.0,0.0,0.0,5474.320556583698,10490.50881454296,0.203125,26,0,
569,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,false_unsafe_debt_hours,0,2,delay_2_minus_0,1,operational,128,15583.675821085737,7552.446621233444,780.8804434681879,30386.471198703286,0.0,0.0,0.0,0.0,5474.320556583698,10490.50881454296,0.203125,26,0,
570,response_shape_classification,stable_supported__joint_crypto_stable_stress,,false_unsafe_debt_hours,0,2,delay_2_minus_0,1,operational,128,15583.675821085737,7552.446621233444,780.8804434681879,30386.471198703286,0.0,0.0,0.0,0.0,5474.320556583698,10490.50881454296,0.203125,26,0,threshold_deterioration
571,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,peak_false_unsafe_debt,0,1,delay_1_minus_0,1,operational,128,5948.858447781397,3290.465565497081,-500.45406059288143,12398.170956155676,0.0,0.0,0.0,0.0,1497.3830489037173,4118.639016241832,0.1796875,23,0,
572,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,peak_false_unsafe_debt,0,1,delay_1_minus_0,1,operational,128,5948.858447781397,3290.465565497081,-500.45406059288143,12398.170956155676,0.0,0.0,0.0,0.0,1497.3830489037173,4118.639016241832,0.1796875,23,0,
573,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,peak_false_unsafe_debt,1,2,delay_2_minus_1,1,operational,128,2053.7493435095007,1783.5655816064163,-1442.039196439075,5549.537883458077,0.0,0.0,0.0,0.0,0.0,731.8364055067385,0.0859375,11,0,
574,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,peak_false_unsafe_debt,1,2,delay_2_minus_1,1,operational,128,2053.7493435095007,1783.5655816064163,-1442.039196439075,5549.537883458077,0.0,0.0,0.0,0.0,0.0,731.8364055067385,0.0859375,11,0,
575,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,peak_false_unsafe_debt,0,2,delay_2_minus_0,1,operational,128,8002.607791290899,3802.448544579177,549.8086439157114,15455.406938666085,0.0,0.0,0.0,0.0,1764.8663133759937,4118.639016241832,0.203125,26,0,
576,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,peak_false_unsafe_debt,0,2,delay_2_minus_0,1,operational,128,8002.607791290899,3802.448544579177,549.8086439157114,15455.406938666085,0.0,0.0,0.0,0.0,1764.8663133759937,4118.639016241832,0.203125,26,0,
577,response_shape_classification,stable_supported__joint_crypto_stable_stress,,peak_false_unsafe_debt,0,2,delay_2_minus_0,1,operational,128,8002.607791290899,3802.448544579177,549.8086439157114,15455.406938666085,0.0,0.0,0.0,0.0,1764.8663133759937,4118.639016241832,0.203125,26,0,threshold_deterioration
578,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,market_unsafe_debt_not_oracle_eligible_share,0,1,delay_1_minus_0,1,operational,128,0.09353589486926261,0.01607330601483549,0.062032215080185055,0.12503957465834017,0.0,0.0,0.0,0.026242391389830387,0.41400567672929844,0.5,0.25,32,0,
579,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,market_unsafe_debt_not_oracle_eligible_share,0,1,delay_1_minus_0,1,operational,128,0.09353589486926261,0.01607330601483549,0.062032215080185055,0.12503957465834017,0.0,0.0,0.0,0.026242391389830387,0.41400567672929844,0.5,0.25,32,0,
580,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,market_unsafe_debt_not_oracle_eligible_share,1,2,delay_2_minus_1,1,operational,128,0.05199332480022579,0.009791614729788433,0.03280175992984046,0.07118488967061112,0.0,0.0,0.0,0.0,0.21000452383691812,0.3066081365474556,0.2421875,31,1,
581,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,market_unsafe_debt_not_oracle_eligible_share,1,2,delay_2_minus_1,1,operational,128,0.05199332480022579,0.009791614729788433,0.03280175992984046,0.07118488967061112,0.0,0.0,0.0,0.0,0.21000452383691812,0.3066081365474556,0.2421875,31,1,
582,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,market_unsafe_debt_not_oracle_eligible_share,0,2,delay_2_minus_0,1,operational,128,0.14552921966948842,0.02410022484537017,0.09829277897256289,0.19276566036641396,0.0,0.0,0.0,0.052484782779660774,0.615863321048345,0.6666666666666667,0.25,32,0,
583,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,market_unsafe_debt_not_oracle_eligible_share,0,2,delay_2_minus_0,1,operational,128,0.14552921966948842,0.02410022484537017,0.09829277897256289,0.19276566036641396,0.0,0.0,0.0,0.052484782779660774,0.615863321048345,0.6666666666666667,0.25,32,0,
584,response_shape_classification,stable_supported__joint_crypto_stable_stress,,market_unsafe_debt_not_oracle_eligible_share,0,2,delay_2_minus_0,1,operational,128,0.14552921966948842,0.02410022484537017,0.09829277897256289,0.19276566036641396,0.0,0.0,0.0,0.052484782779660774,0.615863321048345,0.6666666666666667,0.25,32,0,monotonic_deterioration
585,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,oracle_unsafe_debt_already_market_safe_share,0,1,delay_1_minus_0,1,operational,128,0.04604200410688437,0.01192386759821904,0.022671223614375048,0.06941278459939368,0.0,0.0,0.0,0.0,0.15550489240405133,0.35729207030283605,0.1796875,23,0,
586,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,oracle_unsafe_debt_already_market_safe_share,0,1,delay_1_minus_0,1,operational,128,0.04604200410688437,0.01192386759821904,0.022671223614375048,0.06941278459939368,0.0,0.0,0.0,0.0,0.15550489240405133,0.35729207030283605,0.1796875,23,0,
587,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,oracle_unsafe_debt_already_market_safe_share,1,2,delay_2_minus_1,1,operational,128,0.0378791432842568,0.01102158313437856,0.016276840340874826,0.059481446227638776,0.0,0.0,0.0,0.0,0.11265520848496571,0.24517395649509058,0.203125,26,0,
588,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,oracle_unsafe_debt_already_market_safe_share,1,2,delay_2_minus_1,1,operational,128,0.0378791432842568,0.01102158313437856,0.016276840340874826,0.059481446227638776,0.0,0.0,0.0,0.0,0.11265520848496571,0.24517395649509058,0.203125,26,0,
589,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,oracle_unsafe_debt_already_market_safe_share,0,2,delay_2_minus_0,1,operational,128,0.08392114739114118,0.01906333090404119,0.04655701881922045,0.1212852759630619,0.0,0.0,0.0,0.0,0.3565848140444394,0.5099294775375474,0.203125,26,0,
590,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,oracle_unsafe_debt_already_market_safe_share,0,2,delay_2_minus_0,1,operational,128,0.08392114739114118,0.01906333090404119,0.04655701881922045,0.1212852759630619,0.0,0.0,0.0,0.0,0.3565848140444394,0.5099294775375474,0.203125,26,0,
591,response_shape_classification,stable_supported__joint_crypto_stable_stress,,oracle_unsafe_debt_already_market_safe_share,0,2,delay_2_minus_0,1,operational,128,0.08392114739114118,0.01906333090404119,0.04655701881922045,0.1212852759630619,0.0,0.0,0.0,0.0,0.3565848140444394,0.5099294775375474,0.203125,26,0,monotonic_deterioration
592,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recognition_lag_mean,0,1,delay_1_minus_0,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
593,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recognition_lag_mean,0,1,delay_1_minus_0,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
594,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recognition_lag_mean,1,2,delay_2_minus_1,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
595,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recognition_lag_mean,1,2,delay_2_minus_1,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
596,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recognition_lag_mean,0,2,delay_2_minus_0,1,operational,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,32,0,
597,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recognition_lag_mean,0,2,delay_2_minus_0,1,operational,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,32,0,
598,response_shape_classification,stable_supported__joint_crypto_stable_stress,,recognition_lag_mean,0,2,delay_2_minus_0,1,operational,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,32,0,monotonic_deterioration
599,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recognition_lag_median,0,1,delay_1_minus_0,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
600,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recognition_lag_median,0,1,delay_1_minus_0,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
601,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recognition_lag_median,1,2,delay_2_minus_1,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
602,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recognition_lag_median,1,2,delay_2_minus_1,1,operational,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32,0,
603,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recognition_lag_median,0,2,delay_2_minus_0,1,operational,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,32,0,
604,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recognition_lag_median,0,2,delay_2_minus_0,1,operational,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,32,0,
605,response_shape_classification,stable_supported__joint_crypto_stable_stress,,recognition_lag_median,0,2,delay_2_minus_0,1,operational,32,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,32,0,monotonic_deterioration
606,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recovery_staleness_mean,0,1,delay_1_minus_0,1,operational,21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0,
607,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recovery_staleness_mean,0,1,delay_1_minus_0,1,operational,21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0,
608,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recovery_staleness_mean,1,2,delay_2_minus_1,1,operational,21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0,
609,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recovery_staleness_mean,1,2,delay_2_minus_1,1,operational,21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0,
610,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recovery_staleness_mean,0,2,delay_2_minus_0,1,operational,20,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,20,0,
611,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recovery_staleness_mean,0,2,delay_2_minus_0,1,operational,20,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,20,0,
612,response_shape_classification,stable_supported__joint_crypto_stable_stress,,recovery_staleness_mean,0,2,delay_2_minus_0,1,operational,20,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,20,0,monotonic_deterioration
613,raw_delay_contrast,stable_supported__joint_crypto_stable_stress,,recovery_staleness_median,0,1,delay_1_minus_0,1,operational,21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0,
614,direction_normalised_deterioration,stable_supported__joint_crypto_stable_stress,,recovery_staleness_median,0,1,delay_1_minus_0,1,operational,21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0,
