contrast_order,contrast_type,anchor,family,metric,left_capacity,right_capacity,contrast_label,direction_multiplier,operationality,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share,discordant_positive,discordant_negative,classification
967,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,initial_debt_exposure,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
968,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,initial_debt_exposure,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
969,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,initial_debt_exposure,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
970,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,eligible_liquidation_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
971,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,eligible_liquidation_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
972,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,eligible_liquidation_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
973,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,candidate_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
974,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,candidate_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
975,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,candidate_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
976,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,profitability_filtered_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
977,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,profitability_filtered_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
978,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,profitability_filtered_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
979,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,selected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
980,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,selected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
981,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,selected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
982,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,rejected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
983,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,rejected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
984,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,rejected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
985,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,successful_closure_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
986,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,successful_closure_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
987,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,successful_closure_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
988,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,liquidated_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
989,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,liquidated_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
990,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,liquidated_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
991,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,terminal_unresolved_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
992,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,terminal_unresolved_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
993,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,terminal_unresolved_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
994,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,backlog_area,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
995,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,backlog_area,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
996,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,backlog_area,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
997,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,maximum_backlog,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
998,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,maximum_backlog,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
999,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,maximum_backlog,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1000,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,terminal_active_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1001,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,terminal_active_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1002,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,terminal_active_bad_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1003,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,realised_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1004,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,realised_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1005,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,realised_bad_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1006,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,keeper_profit_proxy,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1007,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,keeper_profit_proxy,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1008,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,keeper_profit_proxy,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1009,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,share_system_capacity_consumed,14,26,capacity_14_minus_26,1,operational,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1010,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,share_system_capacity_consumed,26,45,capacity_26_minus_45,1,operational,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1011,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,share_system_capacity_consumed,14,45,capacity_14_minus_45,1,operational,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1012,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,share_system_rejections,14,26,capacity_14_minus_26,1,not_operational,0,,,,,,,,,,,,0,0,
1013,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,share_system_rejections,26,45,capacity_26_minus_45,1,not_operational,0,,,,,,,,,,,,0,0,
1014,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,share_system_rejections,14,45,capacity_14_minus_45,1,not_operational,0,,,,,,,,,,,,0,0,
1015,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,contribution_to_system_backlog,14,26,capacity_14_minus_26,1,operational,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1016,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,contribution_to_system_backlog,26,45,capacity_26_minus_45,1,operational,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1017,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,contribution_to_system_backlog,14,45,capacity_14_minus_45,1,operational,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1018,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,exposure_normalised_backlog,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1019,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,exposure_normalised_backlog,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1020,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,exposure_normalised_backlog,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1021,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,exposure_normalised_unresolved_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1022,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,exposure_normalised_unresolved_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1023,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,exposure_normalised_unresolved_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1024,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,displaced_candidates,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1025,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,displaced_candidates,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1026,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,displaced_candidates,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1027,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,cross_family_displacement_hours,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1028,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,cross_family_displacement_hours,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1029,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,WBTC,cross_family_displacement_hours,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1030,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,initial_debt_exposure,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1031,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,initial_debt_exposure,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1032,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,initial_debt_exposure,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1033,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,eligible_liquidation_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1034,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,eligible_liquidation_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1035,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,eligible_liquidation_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1036,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,candidate_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1037,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,candidate_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1038,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,candidate_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1039,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,profitability_filtered_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1040,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,profitability_filtered_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1041,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,profitability_filtered_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1042,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,selected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1043,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,selected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1044,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,selected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1045,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,rejected_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1046,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,rejected_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1047,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,rejected_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1048,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,successful_closure_count,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1049,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,successful_closure_count,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1050,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,successful_closure_count,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1051,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,liquidated_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1052,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,liquidated_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1053,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,liquidated_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1054,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,terminal_unresolved_tab,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1055,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,terminal_unresolved_tab,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1056,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,terminal_unresolved_tab,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1057,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,backlog_area,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1058,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,backlog_area,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1059,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,backlog_area,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1060,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,maximum_backlog,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1061,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,maximum_backlog,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1062,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,maximum_backlog,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1063,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,terminal_active_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1064,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,terminal_active_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1065,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,terminal_active_bad_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1066,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,realised_bad_debt,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1067,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,realised_bad_debt,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1068,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,realised_bad_debt,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1069,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,keeper_profit_proxy,14,26,capacity_14_minus_26,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1070,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,keeper_profit_proxy,26,45,capacity_26_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1071,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,keeper_profit_proxy,14,45,capacity_14_minus_45,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1072,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,share_system_capacity_consumed,14,26,capacity_14_minus_26,1,operational,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1073,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,share_system_capacity_consumed,26,45,capacity_26_minus_45,1,operational,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1074,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,share_system_capacity_consumed,14,45,capacity_14_minus_45,1,operational,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1075,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,share_system_rejections,14,26,capacity_14_minus_26,1,not_operational,0,,,,,,,,,,,,0,0,
1076,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,share_system_rejections,26,45,capacity_26_minus_45,1,not_operational,0,,,,,,,,,,,,0,0,
1077,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,share_system_rejections,14,45,capacity_14_minus_45,1,not_operational,0,,,,,,,,,,,,0,0,
1078,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,contribution_to_system_backlog,14,26,capacity_14_minus_26,1,operational,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1079,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,contribution_to_system_backlog,26,45,capacity_26_minus_45,1,operational,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1080,collateral_capacity_contrast,stable_heavy__joint_crypto_stable_stress,STABLE,contribution_to_system_backlog,14,45,capacity_14_minus_45,1,operational,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
